country,source_layer,source_id,source_edition,source_cutoff,source_row_id,label,record_type,reported_status,identity_status,evidence_locator
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,140,Municipal Climate Resilience Programme,register_row,C. Implementation Phase,named,"Overall - Data, Unique ID SW005"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,141,Municipalities Infrastructure Development,register_row,C. Implementation Phase,named,"Overall - Data, Unique ID SW006"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,142,Electricity Energy Storage Project,register_row,C. Implementation Phase,named,"Overall - Data, Unique ID SW007"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,143,Electricity Technical Assistance Programme,register_row,C. Implementation Phase,named,"Overall - Data, Unique ID SW008"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,144,Municipalities Infrastructure Development,register_row,C. Implementation Phase,named,"Overall - Data, Unique ID SW009"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,145,Electricity Technical Assistance Programme,register_row,C. Implementation Phase,named,"Overall - Data, Unique ID UK001"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,146,Electricity Technical Assistance Programme,register_row,C. Implementation Phase,named,"Overall - Data, Unique ID UK002"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,147,Electricity Grid Infrastructure Programme,register_row,D. Completed,named,"Overall - Data, Unique ID UK003"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,148,Municipal Climate Resilience Programme,register_row,D. Completed,named,"Overall - Data, Unique ID UK005"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,149,Mpumalanga Just Transition Programme: Sector Job Resilience Pathways,register_row,D. Completed,named,"Overall - Data, Unique ID UK006"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,150,Mpumalanga Just Transition Programme: Private Sector Transition Pathways,register_row,D. Completed,named,"Overall - Data, Unique ID UK007"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,151,Climate Finance Accelerator,register_row,C. Implementation Phase,named,"Overall - Data, Unique ID UK008"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,152,JT-Mpumalanga Research: Green Economy Cluster and SAREM Support,register_row,D. Completed,named,"Overall - Data, Unique ID UK009"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,153,Municipal Climate Resilience Programme: Coal Municipality Diversification Opportunities,register_row,D. Completed,named,"Overall - Data, Unique ID UK011"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,154,Electricity Capacity Development Initiative,register_row,D. Completed,named,"Overall - Data, Unique ID UK012"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,155,Electricity Capacity Development Initiative,register_row,D. Completed,named,"Overall - Data, Unique ID UK013"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,156,Municipal Climate Resilience Programme,register_row,D. Completed,named,"Overall - Data, Unique ID UK014"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,157,Green Hydrogen Development Programme,register_row,D. Completed,named,"Overall - Data, Unique ID UK015"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,158,Municipalities Technical Assistance Programme,register_row,D. Completed,named,"Overall - Data, Unique ID UK016"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,159,Municipalities Infrastructure Development,register_row,D. Completed,named,"Overall - Data, Unique ID UK017"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,160,Municipalities Infrastructure Development,register_row,D. Completed,named,"Overall - Data, Unique ID UK018"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,161,NEVs Technical Assistance Programme,register_row,D. Completed,named,"Overall - Data, Unique ID UK019"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,162,NEVs Technical Assistance Programme,register_row,D. Completed,named,"Overall - Data, Unique ID UK020"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,163,Green Hydrogen Development Programme,register_row,D. Completed,named,"Overall - Data, Unique ID UK021"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,164,Green Hydrogen Development Programme,register_row,D. Completed,named,"Overall - Data, Unique ID UK022"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,165,Skills Research Programme,register_row,D. Completed,named,"Overall - Data, Unique ID UK023"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,166,Skills Development Programme,register_row,D. Completed,named,"Overall - Data, Unique ID UK024"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,167,Electricity Research Programme,register_row,D. Completed,named,"Overall - Data, Unique ID UK025"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,168,PCC Energy Modelling Support,register_row,D. Completed,named,"Overall - Data, Unique ID UK026"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,169,Skills Research Programme,register_row,D. Completed,named,"Overall - Data, Unique ID UK027"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,170,Skills Infrastructure Development,register_row,D. Completed,named,"Overall - Data, Unique ID UK028"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,171,PCC Energy Modelling Support,register_row,D. Completed,named,"Overall - Data, Unique ID UK029"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,172,Skills Development Programme,register_row,C. Implementation Phase,named,"Overall - Data, Unique ID UK030"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,173,Skills Capacity Development Initiative,register_row,D. Completed,named,"Overall - Data, Unique ID UK031"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,174,Municipal Climate Resilience Programme: Municipal Project Pipeline Development,register_row,D. Completed,named,"Overall - Data, Unique ID UK033"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,175,Municipal Climate Resilience Programme,register_row,D. Completed,named,"Overall - Data, Unique ID UK034"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,176,PCC Energy Modelling Support,register_row,D. Completed,named,"Overall - Data, Unique ID UK035"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,177,Green Hydrogen Development Programme,register_row,D. Completed,named,"Overall - Data, Unique ID UK037"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,178,Green Hydrogen Technical Assistance Programme,register_row,D. Completed,named,"Overall - Data, Unique ID UK039"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,179,JT-Mpumalanga Research: Coal Power Health Impacts Study,register_row,D. Completed,named,"Overall - Data, Unique ID UK042"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,180,JT-Mpumalanga Technical Assistance: SME Investment Pipeline Support,register_row,C. Implementation Phase,named,"Overall - Data, Unique ID UK043"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,181,JT-Mpumalanga Technical Assistance: Agribusiness Investment Support,register_row,C. Implementation Phase,named,"Overall - Data, Unique ID UK044"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,182,Mpumalanga Just Transition Programme: Responsible Land Investment Governance,register_row,C. Implementation Phase,named,"Overall - Data, Unique ID UK045"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,183,Municipalities Capacity Development Initiative,register_row,C. Implementation Phase,named,"Overall - Data, Unique ID UK046"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,184,PCC Energy Modelling Support,register_row,D. Completed,named,"Overall - Data, Unique ID UK047"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,185,Energy Efficiency Infrastructure Development,register_row,C. Implementation Phase,named,"Overall - Data, Unique ID UK048"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,186,Energy Efficiency Capacity Development Initiative,register_row,C. Implementation Phase,named,"Overall - Data, Unique ID UK049"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,187,South Africa Energy Transition Roadmap (ETR) Development Project,register_row,D. Completed,named,"Overall - Data, Unique ID UK050"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,188,JT-Mpumalanga Solar Energy: Water and Energy Project Preparation,register_row,C. Implementation Phase,named,"Overall - Data, Unique ID UK051"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,189,Municipal Climate Resilience Programme,register_row,C. Implementation Phase,named,"Overall - Data, Unique ID UK052"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,190,Electricity Infrastructure Development,register_row,C. Implementation Phase,named,"Overall - Data, Unique ID UK053"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,191,PIDG GuarantCo guarantee facility for Africa GreenCo for energy trading,register_row,C. Implementation Phase,named,"Overall - Data, Unique ID UK054"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,192,Sustainable Power Solutions Limited,register_row,C. Implementation Phase,named,"Overall - Data, Unique ID UK055"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,193,Etana Liquidity Guarantee,register_row,C. Implementation Phase,named,"Overall - Data, Unique ID UK056"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,194,Phezukomoya and San Kraal Wind Projects,register_row,C. Implementation Phase,named,"Overall - Data, Unique ID UK057"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,195,Agristar Holdings (Pty) Limited,register_row,C. Implementation Phase,named,"Overall - Data, Unique ID UK058"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,196,Energy Council Tariffs and Project Bankability in South Africa Wholesale Market,register_row,D. Completed,named,"Overall - Data, Unique ID UK059"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,197,TEA@SUNRISE,register_row,C. Implementation Phase,named,"Overall - Data, Unique ID UK060"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,198,JT-Mpumalanga Capacity Development: Agribusiness Blended Finance Support,register_row,C. Implementation Phase,named,"Overall - Data, Unique ID UK061"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,199,Subnational Finance to City of Johannesburg for Resilient Urban Development,register_row,C. Implementation Phase,named,"Overall - Data, Unique ID UK062"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,200,Energy Efficiency Infrastructure Development,register_row,C. Implementation Phase,named,"Overall - Data, Unique ID UK063"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,201,Energy Efficiency Infrastructure Development,register_row,C. Implementation Phase,named,"Overall - Data, Unique ID UK064"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,202,Red Sands BESS,register_row,C. Implementation Phase,named,"Overall - Data, Unique ID UK065"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,203,DTIC Energy One Stop Shop (EOSS),register_row,D. Completed,named,"Overall - Data, Unique ID UK066"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,204,Developing Scenarios for Climate-informed Economic Pathways through Stakeholder Dialogues,register_row,C. Implementation Phase,named,"Overall - Data, Unique ID UK067"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,205,Just Municipal Embedded Generation (JMEG),register_row,C. Implementation Phase,named,"Overall - Data, Unique ID UK068"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,206,"Standard Bank Green Building Finance Expansion (MAGC ""“ South Africa)",register_row,C. Implementation Phase,named,"Overall - Data, Unique ID UK069"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,207,"Nedbank Green Building Finance Expansion (MAGC ""“ South Africa)",register_row,C. Implementation Phase,named,"Overall - Data, Unique ID UK070"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,208,Renewable Energy and Green Hydrogen for Health Clinics in South Africa,register_row,C. Implementation Phase,named,"Overall - Data, Unique ID UK071"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,209,"BII's investment through fund investments in NOA Group, SolarAfrica Energy and Wetility",register_row,C. Implementation Phase,named,"Overall - Data, Unique ID UK072"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,210,Feasibility Study for an Integrated Waste to Energy Complex in eThekwini,register_row,C. Implementation Phase,named,"Overall - Data, Unique ID UK073"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,211,Strengthening South Africa's renewable energy transition,register_row,A. Planned,named,"Overall - Data, Unique ID UK074"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,212,Revego,register_row,C. Implementation Phase,named,"Overall - Data, Unique ID UK075"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,213,"Accelerating Climate Action in Johannesburg: CAP Review, Stakeholder engagement and Dashboard development",register_row,C. Implementation Phase,named,"Overall - Data, Unique ID UK076"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,214,Advancing Sodium-Ion Battery Technology for South Africa's Sustainable Energy,register_row,C. Implementation Phase,named,"Overall - Data, Unique ID UK077"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,215,JT-Mpumalanga Community Development: SME Blended Finance Support,register_row,C. Implementation Phase,named,"Overall - Data, Unique ID US001"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,216,JT-Mpumalanga Skills Development: TVET Reskilling Support,register_row,B. Approved,named,"Overall - Data, Unique ID US002"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,217,JT-Mpumalanga Community Development: Civic Engagement in Mpumalanga,register_row,B. Approved,named,"Overall - Data, Unique ID US003"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,218,JT-Mpumalanga Skills Development: Electricity Sector Skills Strengthening,register_row,C. Implementation Phase,named,"Overall - Data, Unique ID US004"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,219,JT-Mpumalanga Research: Coal Ash Beneficiation and Land Repurposing,register_row,C. Implementation Phase,named,"Overall - Data, Unique ID US006"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,220,Electricity Research Programme,register_row,C. Implementation Phase,named,"Overall - Data, Unique ID US007"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,221,Electricity Grid Infrastructure Programme,register_row,C. Implementation Phase,named,"Overall - Data, Unique ID US008"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,222,Electricity Technical Assistance Programme,register_row,C. Implementation Phase,named,"Overall - Data, Unique ID US009"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,223,Municipal Climate Resilience Programme,register_row,C. Implementation Phase,named,"Overall - Data, Unique ID US010"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,224,Municipal Climate Resilience Programme,register_row,C. Implementation Phase,named,"Overall - Data, Unique ID US011"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,225,Electricity Grid Infrastructure Programme,register_row,D. Completed,named,"Overall - Data, Unique ID US012"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,226,Electricity Energy Storage Project,register_row,C. Implementation Phase,named,"Overall - Data, Unique ID US013"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,227,Green Hydrogen Development Programme,register_row,C. Implementation Phase,named,"Overall - Data, Unique ID US014"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,228,Green Hydrogen Infrastructure Development,register_row,C. Implementation Phase,named,"Overall - Data, Unique ID US015"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,229,JT-Mpumalanga Community Development: Social Ownership Pilot,register_row,C. Implementation Phase,named,"Overall - Data, Unique ID US017"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,230,Municipalities Technical Assistance Programme,register_row,C. Implementation Phase,named,"Overall - Data, Unique ID US018"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,231,Green Hydrogen Infrastructure Development,register_row,D. Completed,named,"Overall - Data, Unique ID US019"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,232,Skills Research Programme,register_row,C. Implementation Phase,named,"Overall - Data, Unique ID US020"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,233,Electricity Technical Assistance Programme,register_row,D. Completed,named,"Overall - Data, Unique ID US021"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,234,Electricity Grid Infrastructure Programme,register_row,D. Completed,named,"Overall - Data, Unique ID US022"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,235,Municipal Climate Resilience Programme,register_row,D. Completed,named,"Overall - Data, Unique ID US023"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,236,Electricity Solar Energy Project,register_row,D. Completed,named,"Overall - Data, Unique ID US024"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,237,Municipal Climate Resilience Programme,register_row,D. Completed,named,"Overall - Data, Unique ID US026"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,238,Municipal Climate Resilience Programme,register_row,D. Completed,named,"Overall - Data, Unique ID US027"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,239,Municipal Climate Resilience Programme,register_row,D. Completed,named,"Overall - Data, Unique ID US028"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,240,Municipal Climate Resilience Programme,register_row,D. Completed,named,"Overall - Data, Unique ID US029"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,241,Municipalities Solar Energy Project,register_row,D. Completed,named,"Overall - Data, Unique ID US030"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,242,Municipal Climate Resilience Programme,register_row,D. Completed,named,"Overall - Data, Unique ID US031"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,243,Municipalities Technical Assistance Programme,register_row,D. Completed,named,"Overall - Data, Unique ID US032"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,244,Skills Infrastructure Development,register_row,D. Completed,named,"Overall - Data, Unique ID US033"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,245,Skills Capacity Development Initiative,register_row,D. Completed,named,"Overall - Data, Unique ID US034"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,246,Municipal Climate Resilience Programme,register_row,D. Completed,named,"Overall - Data, Unique ID US035"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,247,Municipal Climate Resilience Programme,register_row,D. Completed,named,"Overall - Data, Unique ID US037"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,248,Municipal Climate Resilience Programme,register_row,D. Completed,named,"Overall - Data, Unique ID US038"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,249,Skills Development Programme,register_row,C. Implementation Phase,named,"Overall - Data, Unique ID US039"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,250,South Africa - Just Energy Transition Skilling for Employment (JET SEP) Programme -Technical Assistance,register_row,C. Implementation Phase,named,"Overall - Data, Unique ID AFDB001"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,251,South Africa - Just Energy Transition (Jet) Jobs First: Gender and Social Inclusion,register_row,C. Implementation Phase,named,"Overall - Data, Unique ID AFDB002"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,252,"South Africa - Support to the creation of a jet funding platform to promote inclusion, transparency and enterprise",register_row,B. Approved,named,"Overall - Data, Unique ID AFDB003"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,253,SOUTH AFRICA - Infrastructure Governance and Green Growth Programme (IGGGP),register_row,C. Implementation Phase,named,"Overall - Data, Unique ID AFDB004"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,254,"In 2024, Spain approved two feasibility studies related to the energy sector",register_row,D. Completed,named,"Overall - Data, Unique ID SP001"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,255,Salary Sacrifice (Salsac) Diagnostic Assessment for NEV Uptake,register_row,A. Planned,named,"Overall - Data, Unique ID IDC001"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,256,NEV Skills Stock Take Assessment (2020-2025),register_row,A. Planned,named,"Overall - Data, Unique ID IDC002"
ZAF,register-q1-2026,zaf-jet-investment-register-q1-2026,Q1 2026,2026-03-31,257,NEV Mobility Ecosystem Study: TOWARDS UNLOCKING THE NEV VALUE CHAIN FOR AFRICA,register_row,D. Completed,named,"Overall - Data, Unique ID IDC003"
