country,source_layer,source_id,source_edition,source_cutoff,source_row_id,label,record_type,reported_status,identity_status,evidence_locator
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-bioenergy-001,PLTBg Air Upas,priority_project_row,priority,named,"Appendix 10.5, row 1"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-bioenergy-002,PLTSa Bandung,priority_project_row,priority,named,"Appendix 10.5, row 2"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-bioenergy-003,PLTBg Kendawangan,priority_project_row,priority,named,"Appendix 10.5, row 3"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-bioenergy-004,PLTBg Nanga Tayap,priority_project_row,priority,named,"Appendix 10.5, row 4"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-bioenergy-005,PLTBg Sei Melayu,priority_project_row,priority,named,"Appendix 10.5, row 5"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-bioenergy-006,PLTBio Bacan,priority_project_row,priority,named,"Appendix 10.5, row 6"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-bioenergy-007,PLTBio Bangka,priority_project_row,priority,named,"Appendix 10.5, row 7"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-bioenergy-008,PLTBio Belitung,priority_project_row,priority,named,"Appendix 10.5, row 8"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-bioenergy-009,PLTBio Buru,priority_project_row,priority,named,"Appendix 10.5, row 9"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-bioenergy-010,PLTBio Dodo,priority_project_row,priority,named,"Appendix 10.5, row 10"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-bioenergy-011,PLTBio Halmahera,priority_project_row,priority,named,"Appendix 10.5, row 11"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-bioenergy-012,PLTBio Kepri,priority_project_row,priority,named,"Appendix 10.5, row 12"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-bioenergy-013,PLTBio Khatulistiwa,priority_project_row,priority,named,"Appendix 10.5, row 13"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-bioenergy-014,PLTBio Mahakam,priority_project_row,priority,named,"Appendix 10.5, row 14"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-bioenergy-015,PLTBio Mahakam,priority_project_row,priority,named,"Appendix 10.5, row 15"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-bioenergy-016,PLTBio Nias,priority_project_row,priority,named,"Appendix 10.5, row 16"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-bioenergy-017,PLTBio Sanana,priority_project_row,priority,named,"Appendix 10.5, row 17"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-bioenergy-018,PLTBio Saumlaki,priority_project_row,priority,named,"Appendix 10.5, row 18"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-bioenergy-019,PLTBio Sulbagsel,priority_project_row,priority,named,"Appendix 10.5, row 19"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-bioenergy-020,PLTBio Sulbagsel,priority_project_row,priority,named,"Appendix 10.5, row 20"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-bioenergy-021,PLTBio Sulbagut,priority_project_row,priority,named,"Appendix 10.5, row 21"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-bioenergy-022,PLTBio Tual,priority_project_row,priority,named,"Appendix 10.5, row 22"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-bioenergy-023,PLTBm Kaimana,priority_project_row,priority,named,"Appendix 10.5, row 23"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-bioenergy-024,PLTBm Langsa,priority_project_row,priority,named,"Appendix 10.5, row 24"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-bioenergy-025,PLTBm Merauke,priority_project_row,priority,named,"Appendix 10.5, row 25"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-bioenergy-026,PLTBm Sumbawa,priority_project_row,priority,named,"Appendix 10.5, row 26"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-bioenergy-027,PLTSa Bekasi,priority_project_row,priority,named,"Appendix 10.5, row 27"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-bioenergy-028,PLTSa Makassar,priority_project_row,priority,named,"Appendix 10.5, row 28"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-bioenergy-029,PLTSa Palembang,priority_project_row,priority,named,"Appendix 10.5, row 29"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-bioenergy-030,PLTSa Tangerang,priority_project_row,priority,named,"Appendix 10.5, row 30"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-bioenergy-031,PLTSa Tangerang Selatan,priority_project_row,priority,named,"Appendix 10.5, row 31"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-bioenergy-032,PLTSa Semarang,priority_project_row,priority,named,"Appendix 10.5, row 32"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-bioenergy-033,PLTSa Sulbagut,priority_project_row,priority,named,"Appendix 10.5, row 33"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-coal-retirement-001,PLTU Pelabuhan Ratu,priority_project_row,priority,named,"Appendix 10.2, row 1"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-coal-retirement-002,PLTU Cirebon-1,priority_project_row,priority,named,"Appendix 10.2, row 2"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-001,PLTP Arjuno Welirang,priority_project_row,priority,named,"Appendix 10.3, row 1"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-002,PLTP Baturaden (FTP2),priority_project_row,priority,named,"Appendix 10.3, row 2"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-003,PLTP Baturaden (FTP2),priority_project_row,priority,named,"Appendix 10.3, row 3"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-004,PLTP Baturaden (FTP2),priority_project_row,priority,named,"Appendix 10.3, row 4"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-005,PLTP Bedugul,priority_project_row,priority,named,"Appendix 10.3, row 5"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-006,PLTP Candi Umbul Telomoyo,priority_project_row,priority,named,"Appendix 10.3, row 6"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-007,PLTP Cibuni (FTP2),priority_project_row,priority,named,"Appendix 10.3, row 7"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-008,PLTP Dieng (FTP2),priority_project_row,priority,named,"Appendix 10.3, row 8"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-009,PLTP Dieng (FTP2),priority_project_row,priority,named,"Appendix 10.3, row 9"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-010,PLTP Dieng (FTP2),priority_project_row,priority,named,"Appendix 10.3, row 10"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-011,PLTP Dieng (FTP2),priority_project_row,priority,named,"Appendix 10.3, row 11"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-012,PLTP Dieng (FTP2),priority_project_row,priority,named,"Appendix 10.3, row 12"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-013,PLTP Dieng (FTP2),priority_project_row,priority,named,"Appendix 10.3, row 13"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-014,PLTP Gunung Salak 7,priority_project_row,priority,named,"Appendix 10.3, row 14"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-015,PLTP Gunung Salak 8,priority_project_row,priority,named,"Appendix 10.3, row 15"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-016,PLTP Halmahera (Kuota) Tersebar,priority_project_row,priority,named,"Appendix 10.3, row 16"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-017,PLTP Hululais,priority_project_row,priority,named,"Appendix 10.3, row 17"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-018,PLTP Ijen (FTP2),priority_project_row,priority,named,"Appendix 10.3, row 18"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-019,PLTP Ijen (FTP2),priority_project_row,priority,named,"Appendix 10.3, row 19"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-020,PLTP Ijen (FTP2),priority_project_row,priority,named,"Appendix 10.3, row 20"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-021,PLTP Jaboi (FTP2),priority_project_row,priority,named,"Appendix 10.3, row 21"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-022,PLTP Jaboi (FTP2),priority_project_row,priority,named,"Appendix 10.3, row 22"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-023,PLTP Jaboi (FTP2),priority_project_row,priority,named,"Appendix 10.3, row 23"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-024,PLTP Java-Bali (Kuota) Tersebar,priority_project_row,priority,named,"Appendix 10.3, row 24"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-025,PLTP Java-Bali (Kuota) Tersebar,priority_project_row,priority,named,"Appendix 10.3, row 25"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-026,PLTP Java-Bali (Kuota) Tersebar,priority_project_row,priority,named,"Appendix 10.3, row 26"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-027,PLTP Java-Bali (Kuota) Tersebar,priority_project_row,priority,named,"Appendix 10.3, row 27"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-028,PLTP Java-Bali (Kuota) Tersebar,priority_project_row,priority,named,"Appendix 10.3, row 28"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-029,PLTP Java-Bali (Kuota) Tersebar,priority_project_row,priority,named,"Appendix 10.3, row 29"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-030,PLTP Java-Bali (Kuota) Tersebar,priority_project_row,priority,named,"Appendix 10.3, row 30"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-031,PLTP Java-Bali (Kuota) Tersebar,priority_project_row,priority,named,"Appendix 10.3, row 31"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-032,PLTP Java-Bali (Kuota) Tersebar,priority_project_row,priority,named,"Appendix 10.3, row 32"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-033,PLTP Java-Bali (Kuota) Tersebar,priority_project_row,priority,named,"Appendix 10.3, row 33"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-034,PLTP Java-Bali (Kuota) Tersebar,priority_project_row,priority,named,"Appendix 10.3, row 34"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-035,PLTP Java-Bali (Kuota) Tersebar,priority_project_row,priority,named,"Appendix 10.3, row 35"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-036,PLTP Kotamobagu 1,priority_project_row,priority,named,"Appendix 10.3, row 36"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-037,PLTP Kotamobagu 2,priority_project_row,priority,named,"Appendix 10.3, row 37"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-038,PLTP Kotamobagu 3,priority_project_row,priority,named,"Appendix 10.3, row 38"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-039,PLTP Kotamobagu 4,priority_project_row,priority,named,"Appendix 10.3, row 39"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-040,PLTP Mataloko,priority_project_row,priority,named,"Appendix 10.3, row 40"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-041,PLTP Muara Laboh (FTP2),priority_project_row,priority,named,"Appendix 10.3, row 41"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-042,PLTP Muara Laboh (FTP2),priority_project_row,priority,named,"Appendix 10.3, row 42"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-043,PLTP Patuha (FTP2),priority_project_row,priority,named,"Appendix 10.3, row 43"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-044,PLTP Patuha (FTP2),priority_project_row,priority,named,"Appendix 10.3, row 44"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-045,PLTP Patuha (FTP2),priority_project_row,priority,named,"Appendix 10.3, row 45"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-046,PLTP Patuha (FTP2),priority_project_row,priority,named,"Appendix 10.3, row 46"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-047,PLTP Patuha (FTP2),priority_project_row,priority,named,"Appendix 10.3, row 47"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-048,PLTP Patuha (FTP2),priority_project_row,priority,named,"Appendix 10.3, row 48"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-049,PLTP Patuha (FTP2),priority_project_row,priority,named,"Appendix 10.3, row 49"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-050,PLTP Rajabasa (FTP2),priority_project_row,priority,named,"Appendix 10.3, row 50"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-051,PLTP Rajabasa (FTP2),priority_project_row,priority,named,"Appendix 10.3, row 51"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-052,PLTP Sokoria (FTP2),priority_project_row,priority,named,"Appendix 10.3, row 52"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-053,PLTP Sokoria (FTP2),priority_project_row,priority,named,"Appendix 10.3, row 53"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-054,PLTP Sokoria (FTP2),priority_project_row,priority,named,"Appendix 10.3, row 54"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-055,PLTP Sungai Penuh (FTP2),priority_project_row,priority,named,"Appendix 10.3, row 55"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-056,PLTP Ulumbu,priority_project_row,priority,named,"Appendix 10.3, row 56"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-057,PLTP Ungaran,priority_project_row,priority,named,"Appendix 10.3, row 57"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-058,PLTP Wayang Windu 3 (FTP2),priority_project_row,priority,named,"Appendix 10.3, row 58"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-059,PLTP Wayang Windu 4 (FTP2),priority_project_row,priority,named,"Appendix 10.3, row 59"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-060,PLTP Atadei,priority_project_row,priority,named,"Appendix 10.3, row 60"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-061,PLTP Danau Ranau,priority_project_row,priority,named,"Appendix 10.3, row 61"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-062,PLTP Gunung Sirung,priority_project_row,priority,named,"Appendix 10.3, row 62"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-063,PLTP Gunung Talang Bukit Kili,priority_project_row,priority,named,"Appendix 10.3, row 63"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-064,PLTP Gunung Ungaran,priority_project_row,priority,named,"Appendix 10.3, row 64"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-065,PLTP Jaboi,priority_project_row,priority,named,"Appendix 10.3, row 65"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-066,PLTP Kaldera Danau Banten,priority_project_row,priority,named,"Appendix 10.3, row 66"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-067,PLTP Kepahiang,priority_project_row,priority,named,"Appendix 10.3, row 67"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-068,PLTP Oka Ile Ange,priority_project_row,priority,named,"Appendix 10.3, row 68"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-069,PLTP Songa Wayaua,priority_project_row,priority,named,"Appendix 10.3, row 69"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-070,PLTP Tangkuban Perahu,priority_project_row,priority,named,"Appendix 10.3, row 70"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-071,PLTP Telaga Ngebel (FTP2),priority_project_row,priority,named,"Appendix 10.3, row 71"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-072,PLTP Telaga Ngebel (FTP2),priority_project_row,priority,named,"Appendix 10.3, row 72"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-073,PLTP Telaga Ngebel (FTP2),priority_project_row,priority,named,"Appendix 10.3, row 73"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-074,PLTP Tulehu,priority_project_row,priority,named,"Appendix 10.3, row 74"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-075,PLTP Sokoria (FTP2),priority_project_row,priority,named,"Appendix 10.3, row 75"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-076,PLTP Sokoria (FTP2),priority_project_row,priority,named,"Appendix 10.3, row 76"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-077,PLTP Cubadak,priority_project_row,priority,named,"Appendix 10.3, row 77"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-078,PLTP Gn. Ciremai,priority_project_row,priority,named,"Appendix 10.3, row 78"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-079,PLTP Marana,priority_project_row,priority,named,"Appendix 10.3, row 79"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-080,PLTP Lainea,priority_project_row,priority,named,"Appendix 10.3, row 80"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-081,PLTP Songgoriti,priority_project_row,priority,named,"Appendix 10.3, row 81"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-082,PLTP Sipaholon Ria-ria,priority_project_row,priority,named,"Appendix 10.3, row 82"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-083,PLTP Bora-pulu,priority_project_row,priority,named,"Appendix 10.3, row 83"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-084,PLTP Pentadio,priority_project_row,priority,named,"Appendix 10.3, row 84"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-085,PLTP Suwawa,priority_project_row,priority,named,"Appendix 10.3, row 85"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-086,PLTP Sembalun,priority_project_row,priority,named,"Appendix 10.3, row 86"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-087,PLTP Gn. Pandan,priority_project_row,priority,named,"Appendix 10.3, row 87"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-088,PLTP Gn.Willis,priority_project_row,priority,named,"Appendix 10.3, row 88"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-089,PLTP Simbolon Samosir,priority_project_row,priority,named,"Appendix 10.3, row 89"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-geothermal-090,Government Drilling Program (Cost TBD),priority_project_row,priority,named,"Appendix 10.3, row 90"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-hydro-001,PLTA NEW 9_PLTA Sumatra 1300 MW,priority_project_row,priority,named,"Appendix 10.4, row 1"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-hydro-002,PS Grindulu,priority_project_row,priority,named,"Appendix 10.4, row 2"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-hydro-003,PLTA Java Bali (Kuota) Tersebar PSPP,priority_project_row,priority,named,"Appendix 10.4, row 3"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-hydro-004,PLTA NEW 9_PLTA Sumatra 500 MW,priority_project_row,priority,named,"Appendix 10.4, row 4"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-hydro-005,PLTA Sumatra,priority_project_row,priority,named,"Appendix 10.4, row 5"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-hydro-006,PLTA Hidro Sumatra (kuota) tersebar*,priority_project_row,priority,named,"Appendix 10.4, row 6"
IDN,cipp-2023-priority-projects,idn-cipp-2023-cpr-mirror,CIPP 2023,2023-11-21,idn-cipp-hydro-007,PLTA Hidro Sumatra (kuota) tersebar*,priority_project_row,priority,named,"Appendix 10.4, row 7"
